Symplectic Euler,,
E_c,E_p,E_m
6.581,31.134,37.716
6.153,31.582,37.735
5.762,31.991,37.753
5.409,32.363,37.772
5.093,32.698,37.790
4.813,32.996,37.808
4.568,33.258,37.826
4.359,33.484,37.843
4.182,33.677,37.859
4.037,33.838,37.875
3.923,33.967,37.890
3.839,34.066,37.905
3.783,34.136,37.919
3.754,34.178,37.933
3.753,34.193,37.946
3.779,34.181,37.960
3.832,34.142,37.974
3.914,34.074,37.988
4.025,33.978,38.003
4.167,33.852,38.018
4.340,33.694,38.034
4.546,33.505,38.051
4.787,33.281,38.069
5.064,33.023,38.087
5.376,32.729,38.105
5.726,32.398,38.124
6.113,32.029,38.142
6.538,31.623,38.161
7.000,31.180,38.180
7.500,30.699,38.199
8.036,30.181,38.217
8.609,29.626,38.235
9.216,29.036,38.252
9.857,28.412,38.269
10.531,27.754,38.285
11.235,27.065,38.300
11.969,26.346,38.315
12.730,25.598,38.328
13.517,24.824,38.341
14.326,24.026,38.352
15.157,23.205,38.362
16.006,22.365,38.371
16.872,21.507,38.379
17.751,20.634,38.386
18.642,19.749,38.391
19.541,18.854,38.395
20.446,17.951,38.398
21.355,17.044,38.399
22.264,16.135,38.399
23.170,15.227,38.397
24.072,14.322,38.394
24.966,13.424,38.390
25.850,12.535,38.385
26.720,11.658,38.378
27.575,10.795,38.370
28.411,9.949,38.360
29.226,9.123,38.349
30.018,8.319,38.337
30.784,7.540,38.324
31.521,6.788,38.309
32.228,6.066,38.294
32.902,5.375,38.277
33.541,4.719,38.259
34.143,4.098,38.241
34.706,3.515,38.221
35.229,2.972,38.201
35.710,2.470,38.179
36.147,2.011,38.157
36.539,1.596,38.135
36.884,1.227,38.111
37.183,0.905,38.088
37.433,0.630,38.063
37.634,0.405,38.039
37.786,0.228,38.014
37.887,0.102,37.989
37.938,0.026,37.964
37.938,0.000,37.938
37.888,0.025,37.913
37.787,0.101,37.888
37.636,0.226,37.863
37.436,0.402,37.838
37.186,0.627,37.814
36.888,0.901,37.790
36.543,1.223,37.766
36.152,1.591,37.743
35.715,2.005,37.721
35.235,2.464,37.699
34.713,2.965,37.678
34.150,3.508,37.658
33.549,4.090,37.639
32.910,4.711,37.621
32.237,5.367,37.603
31.530,6.057,37.587
30.793,6.779,37.572
30.028,7.530,37.558
29.237,8.309,37.546
28.422,9.113,37.534
27.586,9.938,37.524
26.731,10.784,37.515
25.861,11.647,37.507
24.977,12.524,37.501
24.084,13.413,37.496
23.182,14.311,37.493
22.275,15.215,37.491
21.366,16.124,37.490
20.458,17.033,37.490
19.553,17.940,37.492
18.653,18.842,37.496
17.763,19.738,37.500
16.883,20.623,37.506
16.017,21.496,37.513
15.168,22.354,37.522
14.337,23.195,37.531
13.527,24.015,37.542
12.740,24.814,37.554
11.979,25.588,37.567
11.245,26.336,37.581
10.540,27.056,37.596
9.866,27.746,37.611
9.224,28.403,37.628
8.616,29.028,37.645
8.043,29.619,37.662
7.507,30.174,37.680
7.006,30.692,37.699
6.544,31.174,37.717
6.118,31.618,37.736
5.731,32.024,37.755
5.381,32.393,37.774
5.067,32.725,37.792
4.791,33.019,37.810
4.549,33.278,37.828
4.342,33.502,37.845
4.169,33.692,37.861
4.027,33.850,37.877
3.915,33.976,37.892
3.833,34.073,37.906
3.779,34.141,37.920
3.753,34.181,37.934
3.754,34.193,37.947
3.782,34.179,37.961
3.838,34.137,37.975
3.922,34.067,37.989
4.036,33.968,38.004
4.180,33.840,38.020
4.356,33.680,38.036
4.566,33.487,38.053
4.809,33.261,38.070
5.089,32.999,38.088
5.405,32.702,38.106
5.757,32.368,38.125
6.148,31.996,38.144
6.576,31.587,38.163
7.041,31.140,38.182
7.544,30.656,38.200
8.084,30.135,38.219
8.659,29.577,38.236
9.269,28.984,38.254
9.913,28.357,38.270
10.590,27.697,38.286
11.297,27.005,38.302
12.033,26.283,38.316
12.796,25.533,38.329
13.584,24.757,38.342
14.396,23.957,38.353
15.228,23.135,38.363
16.079,22.293,38.372
16.946,21.434,38.380
17.826,20.560,38.386
18.718,19.673,38.391
19.618,18.777,38.395
20.523,17.874,38.398
21.432,16.967,38.399
22.341,16.058,38.399
23.247,15.150,38.397
24.148,14.246,38.394
25.042,13.348,38.390
25.924,12.460,38.384
26.793,11.584,38.377
27.647,10.722,38.369
28.481,9.878,38.359
29.294,9.054,38.348
30.084,8.252,38.336
30.847,7.475,38.323
31.582,6.726,38.308
32.286,6.006,38.292
32.957,5.318,38.276
33.593,4.665,38.258
34.192,4.047,38.239
34.752,3.467,38.219
35.271,2.928,38.199
35.748,2.429,38.178
36.182,1.974,38.155
36.570,1.563,38.133
36.912,1.198,38.109
37.206,0.880,38.086
37.452,0.609,38.061
37.649,0.388,38.037
37.796,0.216,38.012
37.893,0.093,37.987
37.940,0.021,37.961
37.936,0.000,37.936
37.881,0.029,37.911
37.776,0.109,37.886
37.621,0.239,37.861
37.417,0.419,37.836
37.163,0.649,37.811
36.861,0.927,37.788
36.512,1.252,37.764
36.117,1.625,37.741
35.676,2.042,37.719
35.193,2.505,37.697
34.667,3.010,37.676
34.101,3.556,37.656
33.496,4.141,37.637
32.854,4.765,37.619
32.178,5.424,37.602
31.469,6.117,37.586
30.729,6.842,37.571
29.962,7.596,37.557
29.168,8.376,37.545
28.351,9.182,37.533
27.514,10.009,37.523
26.658,10.856,37.514
25.786,11.720,37.507
24.902,12.599,37.501
24.007,13.489,37.496
23.105,14.387,37.493
22.198,15.292,37.491
21.289,16.201,37.490
20.381,17.110,37.491
19.476,18.017,37.493
18.577,18.919,37.496
17.687,19.813,37.501
16.809,20.698,37.507
15.944,21.570,37.514
15.096,22.426,37.523
14.267,23.265,37.532
13.459,24.084,37.543
12.674,24.881,37.555
11.915,25.653,37.568
11.184,26.398,37.582
10.481,27.116,37.597
9.810,27.803,37.613
9.171,28.458,37.629
8.566,29.080,37.646
7.997,29.667,37.664
7.463,30.219,37.682
6.966,30.735,37.700
6.506,31.213,37.719
6.084,31.654,37.738
5.700,32.057,37.757
5.353,32.423,37.775
5.043,32.751,37.794
4.769,33.043,37.812
4.530,33.299,37.829
4.326,33.520,37.846
4.155,33.707,37.862
4.016,33.862,37.878
3.907,33.986,37.893
3.827,34.080,37.907
3.776,34.145,37.921
3.752,34.183,37.935
3.755,34.193,37.948
3.786,34.176,37.962
3.844,34.132,37.976
3.931,34.060,37.990
4.047,33.959,38.005
4.194,33.827,38.021
4.373,33.665,38.037
4.585,33.469,38.054
4.832,33.240,38.072
5.114,32.975,38.090
5.433,32.675,38.108
5.789,32.338,38.127
6.183,31.963,38.146
6.614,31.551,38.164
7.083,31.101,38.183
7.588,30.613,38.202
8.131,30.089,38.220
8.709,29.528,38.238
9.323,28.932,38.255
9.969,28.302,38.272
10.648,27.639,38.288
11.358,26.945,38.303
12.096,26.221,38.317
12.862,25.468,38.330
13.652,24.690,38.343
14.466,23.888,38.354
15.300,23.064,38.364
16.152,22.221,38.373
17.020,21.360,38.380
17.902,20.485,38.387
18.794,19.598,38.392
19.694,18.701,38.395
20.600,17.798,38.398
21.509,16.890,38.399
22.418,15.981,38.399
23.324,15.073,38.397
24.224,14.169,38.394
25.117,13.273,38.389
25.998,12.385,38.384
26.866,11.510,38.377
27.718,10.650,38.368
28.551,9.807,38.358
29.362,8.985,38.347
30.150,8.185,38.335
30.911,7.411,38.321
31.643,6.664,38.307
32.345,5.947,38.291
33.013,5.262,38.274
33.646,4.611,38.256
34.241,3.996,38.237
34.798,3.420,38.218
35.314,2.884,38.197
35.787,2.389,38.176
36.216,1.937,38.154
36.601,1.530,38.131
36.938,1.169,38.107
37.229,0.855,38.084
37.471,0.589,38.059
37.663,0.371,38.035
37.806,0.203,38.010
37.899,0.085,37.985
37.942,0.018,37.959
37.933,0.001,37.934
37.874,0.034,37.909
37.765,0.118,37.883
37.606,0.253,37.859
37.397,0.437,37.834
37.139,0.670,37.809
36.833,0.952,37.785
36.480,1.282,37.762
36.081,1.658,37.739
35.637,2.080,37.717
35.150,2.546,37.695
34.620,3.054,37.675
34.051,3.604,37.655
33.443,4.193,37.636
32.798,4.820,37.618
32.119,5.482,37.601
31.407,6.177,37.585
30.665,6.905,37.570
29.895,7.661,37.556
29.100,8.444,37.544
28.281,9.251,37.532
27.442,10.081,37.522
26.584,10.929,37.514
25.712,11.795,37.506
24.826,12.674,37.500
23.931,13.565,37.496
23.028,14.464,37.492
22.121,15.369,37.490
21.212,16.278,37.490
20.304,17.187,37.491
19.399,18.093,37.493
18.501,18.995,37.496
17.612,19.889,37.501
16.735,20.772,37.507
15.872,21.643,37.515
15.025,22.498,37.523
14.198,23.335,37.533
13.392,24.153,37.544
12.609,24.947,37.556
11.852,25.717,37.569
11.123,26.460,37.583
10.423,27.175,37.598
9.755,27.859,37.614
9.119,28.512,37.630
8.517,29.131,37.648
7.950,29.715,37.665
7.419,30.264,37.683
6.925,30.777,37.702
6.469,31.252,37.721
6.050,31.689,37.739
5.669,32.089,37.758
5.325,32.452,37.777
5.018,32.777,37.795
4.747,33.066,37.813
4.512,33.319,37.830
4.311,33.537,37.847
4.142,33.721,37.864
4.006,33.874,37.879
3.899,33.995,37.894
3.822,34.087,37.908
3.773,34.150,37.922
3.751,34.185,37.936
3.757,34.193,37.950
3.790,34.174,37.963
3.850,34.127,37.977
3.939,34.052,37.992
4.058,33.949,38.007
4.208,33.815,38.022
4.389,33.649,38.039
4.604,33.451,38.056
4.854,33.219,38.073
5.140,32.951,38.091
5.462,32.648,38.110
5.821,32.307,38.128
6.218,31.929,38.147
6.652,31.514,38.166
7.124,31.061,38.185
7.633,30.570,38.203
8.179,30.043,38.222
8.760,29.479,38.239
9.376,28.880,38.257
10.026,28.247,38.273
10.707,27.582,38.289
11.420,26.884,38.304
12.160,26.158,38.318
12.928,25.403,38.331
13.721,24.623,38.344
14.536,23.819,38.355
15.371,22.993,38.365
16.225,22.148,38.373
17.095,21.286,38.381
17.977,20.410,38.387
18.870,19.522,38.392
19.771,18.625,38.396
20.677,17.721,38.398
21.586,16.813,38.399
22.495,15.904,38.399
23.401,14.996,38.397
24.301,14.093,38.394
25.192,13.197,38.389
26.073,12.310,38.383
26.939,11.436,38.376
27.790,10.578,38.367
28.621,9.737,38.357
29.430,8.916,38.346
30.215,8.118,38.334
30.974,7.346,38.320
31.704,6.602,38.306
32.403,5.887,38.290
33.068,5.205,38.273
33.698,4.557,38.255
34.290,3.946,38.236
34.843,3.373,38.216
35.355,2.840,38.195
35.825,2.349,38.174
36.251,1.901,38.152
36.631,1.498,38.129
36.965,1.141,38.105
37.251,0.830,38.082
37.489,0.568,38.057
37.677,0.355,38.033
37.816,0.191,38.008
37.905,0.078,37.982
37.943,0.014,37.957
37.930,0.002,37.932
37.867,0.039,37.907
37.754,0.128,37.881
37.590,0.266,37.856
37.377,0.455,37.832
37.115,0.692,37.807
36.805,0.978,37.783
36.448,1.312,37.760
36.045,1.692,37.737
35.597,2.118,37.715
35.106,2.587,37.694
34.574,3.099,37.673
34.001,3.652,37.653
33.389,4.245,37.634
32.742,4.874,37.616
32.060,5.539,37.599
31.345,6.238,37.583
30.601,6.968,37.569
29.829,7.726,37.555
29.031,8.511,37.543
28.211,9.321,37.531
27.370,10.152,37.522
26.511,11.002,37.513
25.637,11.869,37.506
24.751,12.749,37.500
23.855,13.641,37.495
22.951,14.541,37.492
22.044,15.446,37.490
21.135,16.355,37.490
20.227,17.264,37.491
19.323,18.170,37.493
18.426,19.071,37.497
17.537,19.964,37.502
16.661,20.847,37.508
15.799,21.716,37.515
14.954,22.570,37.524
14.128,23.406,37.534
13.324,24.221,37.545
12.544,25.014,37.557
11.789,25.781,37.570
11.062,26.522,37.585
10.365,27.234,37.600
9.699,27.916,37.615
9.066,28.566,37.632
8.467,29.182,37.649
7.903,29.763,37.667
7.376,30.309,37.685
6.885,30.818,37.703
6.432,31.290,37.722
6.016,31.725,37.741
5.638,32.122,37.760
5.297,32.481,37.778
4.994,32.803,37.797
4.726,33.089,37.815
4.493,33.339,37.832
4.295,33.554,37.849
4.129,33.735,37.865
3.995,33.885,37.880
3.891,34.004,37.895
3.817,34.093,37.910
3.770,34.154,37.924
3.751,34.187,37.937
3.758,34.192,37.951
3.794,34.171,37.964
3.857,34.122,37.978
3.948,34.045,37.993
4.070,33.938,38.008
4.222,33.802,38.024
4.406,33.634,38.040
4.624,33.433,38.057
4.877,33.198,38.075
5.166,32.927,38.093
5.491,32.620,38.111
5.853,32.277,38.130
6.253,31.896,38.149
6.691,31.477,38.168
7.166,31.021,38.186
7.678,30.527,38.205
8.227,29.996,38.223
8.811,29.430,38.241
9.430,28.828,38.258
10.082,28.192,38.275
10.767,27.524,38.290
11.481,26.824,38.305
12.225,26.095,38.319
12.994,25.338,38.333
13.789,24.556,38.345
14.606,23.750,38.356
15.443,22.922,38.365
16.298,22.076,38.374
17.169,21.212,38.381
18.052,20.335,38.388
18.946,19.446,38.392
19.848,18.548,38.396
20.754,17.644,38.398
21.663,16.736,38.399
22.572,15.827,38.398
23.477,14.919,38.397
24.377,14.017,38.393
25.267,13.121,38.389
26.147,12.236,38.383
27.012,11.363,38.375
27.861,10.506,38.367
28.690,9.666,38.357
29.498,8.847,38.345
30.281,8.052,38.333
31.037,7.282,38.319
31.765,6.540,38.304
32.460,5.828,38.288
33.123,5.149,38.271
33.749,4.504,38.253
34.338,3.896,38.234
34.888,3.326,38.214
35.397,2.797,38.194
35.863,2.309,38.172
36.285,1.865,38.150
36.661,1.466,38.127
36.991,1.112,38.103
37.273,0.806,38.080
37.507,0.548,38.055
37.691,0.339,38.030
37.826,0.180,38.005
37.910,0.070,37.980
37.944,0.011,37.955
37.927,0.003,37.930
37.859,0.045,37.904
37.742,0.138,37.879
37.574,0.280,37.854
37.357,0.473,37.830
37.091,0.715,37.805
36.777,1.005,37.782
36.416,1.343,37.758
36.009,1.727,37.735
35.557,2.156,37.713
35.063,2.629,37.692
34.526,3.145,37.671
33.950,3.701,37.651
33.336,4.297,37.633
32.685,4.929,37.615
32.000,5.598,37.598
31.283,6.299,37.582
30.536,7.031,37.567
29.762,7.792,37.554
28.962,8.579,37.542
28.140,9.391,37.531
27.297,10.223,37.521
26.437,11.075,37.512
25.562,11.943,37.505
24.675,12.824,37.499
23.778,13.717,37.495
22.874,14.617,37.492
21.967,15.523,37.490
21.058,16.432,37.490
20.150,17.341,37.491
19.246,18.247,37.493
18.350,19.147,37.497
17.463,20.040,37.502
16.587,20.921,37.508
15.727,21.789,37.516
14.883,22.642,37.525
14.059,23.476,37.535
13.257,24.289,37.546
12.479,25.080,37.558
11.726,25.845,37.572
11.002,26.584,37.586
10.307,27.293,37.601
9.644,27.973,37.617
9.014,28.619,37.633
8.418,29.233,37.651
7.857,29.811,37.668
7.333,30.354,37.687
6.845,30.860,37.705
6.395,31.329,37.724
5.982,31.760,37.743
5.608,32.154,37.761
5.270,32.510,37.780
4.969,32.829,37.798
4.705,33.111,37.816
4.475,33.358,37.833
4.280,33.570,37.850
4.117,33.749,37.866
3.985,33.896,37.882
3.884,34.013,37.897
3.812,34.099,37.911
3.767,34.158,37.925
3.750,34.188,37.938
3.760,34.192,37.952
3.798,34.168,37.966
3.863,34.116,37.980
3.957,34.037,37.994
4.081,33.928,38.009
4.236,33.789,38.025
4.423,33.618,38.042
4.644,33.414,38.059
4.900,33.176,38.076
5.192,32.902,38.094
5.520,32.593,38.113
5.886,32.246,38.132
6.289,31.862,38.150
6.730,31.440,38.169
7.208,30.980,38.188
7.723,30.483,38.207
8.275,29.950,38.225
8.862,29.380,38.242
9.484,28.775,38.259
10.139,28.137,38.276
10.826,27.465,38.292
11.543,26.763,38.307
12.289,26.032,38.321
13.061,25.273,38.334
13.858,24.488,38.346
14.676,23.680,38.356
15.515,22.851,38.366
16.372,22.003,38.375
17.244,21.139,38.382
18.128,20.260,38.388
19.023,19.370,38.393
19.925,18.472,38.396
20.832,17.567,38.398
21.741,16.658,38.399
22.649,15.749,38.398
23.554,14.843,38.396
24.453,13.940,38.393
25.343,13.046,38.388
26.221,12.161,38.382
27.085,11.290,38.375
27.932,10.434,38.366
28.760,9.596,38.356
29.565,8.779,38.344
30.346,7.985,38.332
31.100,7.218,38.318
31.825,6.478,38.303
32.518,5.769,38.287
33.177,5.093,38.270
33.801,4.451,38.252
34.387,3.846,38.233
34.933,3.280,38.213
35.438,2.754,38.192
35.901,2.270,38.170
36.319,1.829,38.148
36.691,1.434,38.125
37.017,1.085,38.101
37.295,0.783,38.077
37.524,0.529,38.053
37.705,0.324,38.028
37.835,0.169,38.003
37.915,0.063,37.978
37.944,0.009,37.953
37.923,0.004,37.928
37.851,0.051,37.902
37.729,0.148,37.877
37.557,0.295,37.852
37.336,0.492,37.828
37.066,0.738,37.803
36.748,1.032,37.780
36.383,1.373,37.756
35.972,1.761,37.733
35.517,2.194,37.711
35.019,2.671,37.690
34.479,3.190,37.670
33.900,3.750,37.650
33.282,4.349,37.631
32.628,4.985,37.613
31.941,5.656,37.597
31.221,6.360,37.581
30.472,7.094,37.566
29.695,7.858,37.553
28.893,8.647,37.541
28.069,9.460,37.530
27.225,10.295,37.520
26.364,11.148,37.512
25.487,12.017,37.505
24.599,12.900,37.499
23.702,13.793,37.495
22.798,14.694,37.492
21.890,15.601,37.490
20.981,16.509,37.490
20.073,17.418,37.491
19.170,18.324,37.494
18.274,19.223,37.497
17.388,20.115,37.503
16.514,20.995,37.509
15.655,21.862,37.517
14.813,22.713,37.526
13.990,23.546,37.536
13.190,24.357,37.547
12.414,25.146,37.559
11.664,25.909,37.573
10.942,26.645,37.587
10.250,27.352,37.602
9.589,28.029,37.618
8.962,28.673,37.635
8.369,29.283,37.652
7.811,29.859,37.670
7.290,30.398,37.688
6.805,30.901,37.707
6.359,31.367,37.725
5.949,31.795,37.744
5.578,32.185,37.763
5.243,32.538,37.781
4.946,32.854,37.800
4.684,33.134,37.818
4.457,33.378,37.835
4.265,33.587,37.852
4.104,33.763,37.868
3.976,33.907,37.883
3.877,34.021,37.898
3.807,34.105,37.912
3.765,34.161,37.926
3.750,34.190,37.940
3.763,34.191,37.953
3.802,34.164,37.967
3.870,34.111,37.981
3.967,34.029,37.996
4.093,33.918,38.011
4.251,33.776,38.027
4.441,33.602,38.043
4.665,33.395,38.060
4.924,33.154,38.078
5.218,32.878,38.096
5.550,32.565,38.114
5.918,32.215,38.133
6.325,31.827,38.152
6.769,31.402,38.171
7.250,30.939,38.190
7.769,30.439,38.208
8.323,29.903,38.226
8.914,29.330,38.244
9.539,28.722,38.261
10.196,28.081,38.277
10.886,27.407,38.293
11.606,26.702,38.308
12.353,25.968,38.322
13.128,25.207,38.335
13.926,24.420,38.347
14.747,23.611,38.357
15.587,22.780,38.367
16.445,21.930,38.375
17.318,21.064,38.383
18.204,20.185,38.389
19.099,19.294,38.393
20.002,18.395,38.396
20.909,17.490,38.398
21.818,16.581,38.399
22.726,15.672,38.398
23.630,14.766,38.396
24.529,13.864,38.393
25.418,12.970,38.388
26.295,12.087,38.381
27.158,11.216,38.374
28.003,10.362,38.365
28.829,9.526,38.355
29.633,8.711,38.343
30.411,7.919,38.331
31.163,7.154,38.317
31.885,6.417,38.302
32.575,5.710,38.285
33.232,5.037,38.268
33.852,4.398,38.250
34.435,3.796,38.231
34.978,3.233,38.211
35.479,2.711,38.190
35.938,2.231,38.168
36.352,1.794,38.146
36.721,1.402,38.123
37.042,1.057,38.099
37.316,0.759,38.075
37.542,0.509,38.051
37.718,0.309,38.026
37.844,0.158,38.001
37.919,0.057,37.976
37.944,0.006,37.951
37.919,0.006,37.925
37.843,0.057,37.900
37.717,0.158,37.875
37.540,0.310,37.850
37.315,0.511,37.826
37.041,0.761,37.801
36.719,1.059,37.778
36.350,1.405,37.754
35.935,1.796,37.732
35.476,2.233,37.710
34.975,2.714,37.688
34.431,3.236,37.668
33.849,3.800,37.648
33.228,4.402,37.630
32.571,5.040,37.612
31.881,5.714,37.595
31.159,6.421,37.580
30.407,7.158,37.565
29.628,7.924,37.552
28.824,8.715,37.540
27.998,9.531,37.529
27.153,10.367,37.519
26.290,11.221,37.511
25.412,12.092,37.504
24.523,12.975,37.499
23.625,13.869,37.494
22.721,14.771,37.492
21.812,15.678,37.490
20.903,16.587,37.490
19.996,17.495,37.491
19.094,18.400,37.494
18.198,19.299,37.498
17.313,20.190,37.503
16.440,21.070,37.510
15.582,21.935,37.518
14.742,22.785,37.527
13.921,23.615,37.537
13.123,24.425,37.548
12.349,25.211,37.561
11.601,25.973,37.574
10.882,26.706,37.588
10.193,27.411,37.604
9.535,28.085,37.620
8.910,28.726,37.636
8.320,29.333,37.654
7.766,29.906,37.671
7.247,30.442,37.690
6.766,30.942,37.708
6.322,31.405,37.727
5.916,31.830,37.746
5.548,32.217,37.765
5.216,32.567,37.783
4.922,32.879,37.801
4.663,33.156,37.819
4.440,33.397,37.836
4.250,33.603,37.853
4.092,33.777,37.869
3.966,33.918,37.884
3.870,34.029,37.899
3.802,34.111,37.913
3.762,34.165,37.927
3.750,34.191,37.941
3.765,34.189,37.954
3.807,34.161,37.968
3.877,34.105,37.982
3.976,34.021,37.997
4.105,33.907,38.012
4.266,33.762,38.028
4.459,33.586,38.044
4.685,33.376,38.062
4.947,33.132,38.079
5.245,32.852,38.097
5.580,32.536,38.116
5.951,32.183,38.135
6.361,31.793,38.154
6.808,31.364,38.172
7.293,30.898,38.191
7.814,30.395,38.210
8.372,29.855,38.228
8.966,29.280,38.245
9.593,28.669,38.262
10.254,28.025,38.279
10.946,27.348,38.294
11.668,26.641,38.309
12.418,25.905,38.323
13.195,25.141,38.336
13.995,24.353,38.348
14.817,23.541,38.358
15.659,22.708,38.368
16.519,21.857,38.376
17.393,20.990,38.383
18.279,20.110,38.389
19.175,19.218,38.394
20.078,18.318,38.397
20.986,17.413,38.399
21.895,16.504,38.399
22.803,15.595,38.398
23.707,14.689,38.396
24.604,13.788,38.392
25.493,12.895,38.387
26.369,12.012,38.381
27.230,11.143,38.373
28.074,10.290,38.364
28.898,9.456,38.354
29.700,8.643,38.342
30.476,7.853,38.329
31.225,7.090,38.315
31.945,6.356,38.300
32.632,5.652,38.284
33.286,4.981,38.267
33.903,4.345,38.248
34.482,3.747,38.229
35.022,3.187,38.209
35.520,2.668,38.188
35.975,2.192,38.166
36.385,1.759,38.144
36.750,1.371,38.121
37.067,1.030,38.097
37.337,0.736,38.073
37.558,0.490,38.049
37.730,0.294,38.024
37.852,0.147,37.999
37.923,0.050,37.974
37.944,0.004,37.949
37.915,0.009,37.923
37.834,0.064,37.898
37.704,0.169,37.873
37.523,0.325,37.848
37.293,0.530,37.823
37.015,0.784,37.799
36.689,1.086,37.776
36.316,1.436,37.752
35.898,1.832,37.730
35.435,2.272,37.708
34.930,2.757,37.687
34.383,3.283,37.666
33.797,3.849,37.647
33.174,4.454,37.628
32.514,5.096,37.610
31.821,5.773,37.594
31.096,6.482,37.578
30.342,7.222,37.564
29.561,7.990,37.551
28.755,8.784,37.539
27.927,9.601,37.528
27.080,10.439,37.519
26.216,11.295,37.510
25.337,12.166,37.504
24.447,13.051,37.498
23.549,13.946,37.494
22.644,14.848,37.491
21.735,15.755,37.490
20.826,16.664,37.490
19.919,17.572,37.491
19.017,18.477,37.494
18.123,19.375,37.498
17.238,20.265,37.504
16.367,21.144,37.510
15.510,22.008,37.518
14.672,22.856,37.527
13.853,23.685,37.538
13.056,24.493,37.549
12.285,25.277,37.562
11.539,26.036,37.575
10.822,26.767,37.590
10.135,27.469,37.605
9.481,28.140,37.621
8.859,28.779,37.638
8.272,29.383,37.655
7.720,29.953,37.673
7.205,30.486,37.691
6.727,30.983,37.710
6.286,31.442,37.729
5.883,31.864,37.747
5.518,32.248,37.766
5.190,32.595,37.785
4.899,32.904,37.803
4.643,33.177,37.821
4.422,33.415,37.838
4.235,33.619,37.854
4.080,33.790,37.870
3.957,33.929,37.886
3.863,34.037,37.900
3.798,34.117,37.914
3.760,34.168,37.928
3.750,34.192,37.942
3.767,34.188,37.955
3.812,34.157,37.969
3.885,34.099,37.983
3.986,34.012,37.998
4.118,33.896,38.013
4.281,33.748,38.029
4.476,33.569,38.046
4.706,33.357,38.063
4.971,33.110,38.081
5.272,32.827,38.099
5.610,32.508,38.118
5.985,32.152,38.136
6.397,31.758,38.155
6.848,31.326,38.174
7.336,30.857,38.193
7.860,30.351,38.211
8.421,29.808,38.229
9.017,29.229,38.247
9.648,28.616,38.264
10.311,27.969,38.280
11.006,27.289,38.296
11.731,26.580,38.310
12.483,25.841,38.324
13.262,25.075,38.337
14.064,24.284,38.348
14.888,23.471,38.359
15.732,22.637,38.369
16.592,21.784,38.377
17.468,20.916,38.384
18.355,20.034,38.389
19.252,19.142,38.394
20.155,18.242,38.397
21.063,17.336,38.399
21.972,16.427,38.399
22.880,15.518,38.398
23.783,14.612,38.396
24.680,13.712,38.392
25.567,12.819,38.387
26.442,11.938,38.380
27.302,11.070,38.372
28.145,10.218,38.363
28.967,9.386,38.353
