Explicict Eueler,,
E_c,E_p,E_m
67.976,18.812,86.789
65.870,20.734,86.604
63.706,22.710,86.416
61.492,24.733,86.226
59.238,26.796,86.034
56.951,28.892,85.844
54.640,31.015,85.656
52.313,33.159,85.471
49.978,35.316,85.294
47.643,37.482,85.125
45.317,39.651,84.969
43.008,41.819,84.827
40.723,43.981,84.704
38.471,46.133,84.604
36.257,48.274,84.531
34.090,50.402,84.492
31.975,52.516,84.491
29.920,54.614,84.534
27.921,56.674,84.595
25.972,58.685,84.657
24.079,60.639,84.718
22.247,62.532,84.779
20.482,64.358,84.840
18.789,66.112,84.901
17.174,67.788,84.962
15.640,69.383,85.023
14.191,70.891,85.083
12.833,72.310,85.143
11.567,73.635,85.202
10.397,74.864,85.260
9.324,75.994,85.318
8.350,77.025,85.375
7.477,77.954,85.431
6.703,78.783,85.485
6.027,79.511,85.538
5.448,80.140,85.588
4.963,80.673,85.636
4.567,81.114,85.682
4.256,81.468,85.724
4.023,81.740,85.763
3.864,81.935,85.799
3.774,82.059,85.833
3.751,82.115,85.866
3.792,82.106,85.899
3.901,82.031,85.933
4.080,81.888,85.969
4.335,81.672,86.008
4.672,81.378,86.050
5.095,81.000,86.095
5.611,80.532,86.143
6.224,79.971,86.194
6.936,79.311,86.247
7.750,78.552,86.302
8.668,77.690,86.358
9.690,76.726,86.416
10.815,75.660,86.475
12.042,74.493,86.534
13.369,73.226,86.595
14.794,71.862,86.656
16.314,70.403,86.717
17.925,68.854,86.779
19.623,67.218,86.841
21.405,65.499,86.904
23.264,63.702,86.966
25.196,61.833,87.029
27.197,59.896,87.093
29.258,57.897,87.156
31.376,55.843,87.219
33.544,53.739,87.283
35.755,51.592,87.347
38.002,49.408,87.411
40.280,47.195,87.475
42.580,44.958,87.539
44.897,42.706,87.603
47.223,40.444,87.667
49.550,38.181,87.731
51.873,35.923,87.796
54.182,33.678,87.860
56.473,31.452,87.925
58.736,29.253,87.989
60.967,27.087,88.054
63.156,24.963,88.119
65.298,22.886,88.183
67.385,20.863,88.248
69.412,18.901,88.313
71.372,17.006,88.378
73.259,15.184,88.443
75.064,13.442,88.507
76.783,11.786,88.568
78.407,10.220,88.627
79.930,8.751,88.681
81.347,7.384,88.731
82.651,6.124,88.775
83.838,4.975,88.813
84.903,3.942,88.845
85.842,3.028,88.869
86.649,2.237,88.886
87.324,1.572,88.895
87.861,1.035,88.896
88.260,0.629,88.888
88.518,0.354,88.872
88.634,0.212,88.846
88.608,0.204,88.812
88.439,0.328,88.767
88.128,0.586,88.714
87.676,0.975,88.651
87.084,1.494,88.578
86.356,2.140,88.496
85.492,2.912,88.404
84.497,3.806,88.303
83.375,4.818,88.192
82.128,5.944,88.072
80.764,7.180,87.944
79.285,8.521,87.807
77.699,9.962,87.661
76.011,11.497,87.508
74.227,13.120,87.347
72.355,14.824,87.179
70.401,16.605,87.005
68.372,18.454,86.826
66.278,20.365,86.642
64.124,22.331,86.455
61.919,24.345,86.265
59.672,26.401,86.074
57.391,28.492,85.883
55.084,30.610,85.694
52.759,32.750,85.509
50.424,34.906,85.330
48.089,37.071,85.160
45.761,39.240,85.001
43.448,41.408,84.856
41.158,43.571,84.729
38.898,45.726,84.624
36.677,47.870,84.546
34.500,50.000,84.500
32.375,52.117,84.491
30.307,54.219,84.527
28.300,56.288,84.588
26.341,58.308,84.650
24.437,60.274,84.711
22.593,62.180,84.772
20.814,64.019,84.833
19.107,65.787,84.894
17.477,67.478,84.955
15.926,69.089,85.016
14.461,70.614,85.076
13.085,72.050,85.136
11.801,73.393,85.195
10.613,74.641,85.254
9.521,75.791,85.312
8.529,76.840,85.369
7.636,77.789,85.425
6.843,78.637,85.480
6.149,79.384,85.532
5.552,80.032,85.583
5.049,80.583,85.632
4.636,81.042,85.678
4.309,81.412,85.720
4.062,81.699,85.760
3.889,81.908,85.797
3.786,82.045,85.831
3.750,82.114,85.864
3.779,82.117,85.897
3.875,82.055,85.930
4.041,81.926,85.966
4.281,81.724,86.005
4.601,81.445,86.046
5.008,81.083,86.091
5.506,80.633,86.139
6.099,80.089,86.189
6.792,79.449,86.241
7.587,78.709,86.296
8.485,77.867,86.352
9.487,76.922,86.409
10.593,75.875,86.468
11.800,74.727,86.527
13.109,73.479,86.588
14.515,72.133,86.649
16.018,70.692,86.710
17.612,69.160,86.772
19.294,67.540,86.834
21.060,65.836,86.896
22.905,64.054,86.959
24.824,62.198,87.022
26.812,60.273,87.085
28.862,58.286,87.148
30.970,56.242,87.212
33.129,54.147,87.275
35.332,52.007,87.339
37.573,49.830,87.403
39.846,47.621,87.467
42.142,45.389,87.531
44.457,43.139,87.595
46.781,40.878,87.659
49.109,38.615,87.724
51.433,36.355,87.788
53.746,34.106,87.853
56.041,31.876,87.917
58.310,29.671,87.982
60.547,27.499,88.046
62.745,25.366,88.111
64.897,23.279,88.176
66.995,21.245,88.240
69.035,19.271,88.305
71.008,17.363,88.370
72.909,15.526,88.435
74.731,13.769,88.499
76.466,12.095,88.561
78.109,10.512,88.620
79.652,9.024,88.676
81.089,7.637,88.726
82.416,6.356,88.771
83.626,5.185,88.811
84.714,4.130,88.844
85.677,3.193,88.870
86.510,2.378,88.888
87.210,1.689,88.899
87.773,1.128,88.901
88.199,0.696,88.895
88.484,0.396,88.880
88.627,0.229,88.856
88.628,0.195,88.823
88.486,0.295,88.780
88.202,0.527,88.729
87.776,0.891,88.667
87.211,1.385,88.596
86.508,2.008,88.516
85.670,2.756,88.426
84.700,3.627,88.326
83.601,4.616,88.217
82.378,5.721,88.099
81.035,6.937,87.972
79.578,8.259,87.837
78.012,9.681,87.693
76.342,11.198,87.541
74.576,12.805,87.381
72.720,14.494,87.215
70.781,16.261,87.042
68.766,18.097,86.863
66.683,19.997,86.680
64.540,21.953,86.493
62.344,23.959,86.304
60.105,26.008,86.113
57.829,28.092,85.921
55.526,30.206,85.732
53.203,32.343,85.546
50.870,34.496,85.366
48.534,36.659,85.193
46.204,38.828,85.032
43.887,40.997,84.884
41.592,43.161,84.753
39.326,45.318,84.644
37.097,47.464,84.560
34.911,49.597,84.507
32.775,51.716,84.491
30.696,53.821,84.518
28.680,55.899,84.579
26.711,57.929,84.640
24.796,59.906,84.702
22.940,61.823,84.763
21.149,63.675,84.824
19.428,65.457,84.885
17.782,67.164,84.946
16.216,68.790,85.006
14.734,70.332,85.067
13.341,71.786,85.127
12.039,73.147,85.186
10.832,74.413,85.245
9.722,75.581,85.303
8.710,76.650,85.361
7.798,77.618,85.417
6.986,78.485,85.472
6.274,79.251,85.525
5.658,79.918,85.576
5.138,80.488,85.625
4.708,80.964,85.672
4.365,81.350,85.715
4.103,81.652,85.755
3.916,81.876,85.792
3.801,82.027,85.827
3.752,82.108,85.860
3.769,82.124,85.893
3.852,82.075,85.926
4.003,81.958,85.962
4.229,81.771,85.999
4.534,81.507,86.040
4.923,81.161,86.085
5.403,80.728,86.132
5.979,80.203,86.181
6.653,79.581,86.234
7.428,78.860,86.288
8.306,78.037,86.344
9.288,77.113,86.401
10.374,76.085,86.459
11.562,74.956,86.519
12.852,73.727,86.579
14.240,72.399,86.639
15.724,70.976,86.701
17.301,69.461,86.762
18.967,67.857,86.824
20.717,66.169,86.887
22.548,64.402,86.949
24.453,62.559,87.012
26.428,60.647,87.075
28.467,58.671,87.139
30.565,56.637,87.202
32.714,54.551,87.266
34.910,52.420,87.330
37.144,50.249,87.393
39.411,48.046,87.457
41.704,45.817,87.521
44.016,43.570,87.585
46.339,41.311,87.650
48.667,39.047,87.714
50.992,36.786,87.778
53.308,34.535,87.843
55.607,32.301,87.907
57.882,30.090,87.972
60.125,27.911,88.036
62.331,25.770,88.101
64.492,23.674,88.166
66.602,21.629,88.231
68.653,19.643,88.296
70.639,17.722,88.360
72.554,15.871,88.425
74.392,14.098,88.490
76.144,12.408,88.552
77.805,10.807,88.612
79.367,9.300,88.668
80.826,7.894,88.719
82.174,6.592,88.765
83.406,5.400,88.806
84.518,4.322,88.840
85.505,3.362,88.867
86.363,2.524,88.887
87.088,1.811,88.899
87.678,1.225,88.903
88.130,0.769,88.898
88.441,0.444,88.885
88.612,0.251,88.863
88.640,0.192,88.831
88.525,0.266,88.791
88.268,0.473,88.741
87.869,0.812,88.681
87.330,1.281,88.612
86.654,1.880,88.533
85.841,2.604,88.445
84.895,3.452,88.347
83.821,4.419,88.240
82.621,5.502,88.123
81.301,6.697,87.998
79.865,7.999,87.864
78.319,9.403,87.721
76.668,10.902,87.571
74.920,12.492,87.412
73.080,14.167,87.247
71.156,15.919,87.075
69.155,17.743,86.898
67.085,19.631,86.715
64.952,21.577,86.529
62.766,23.574,86.340
60.534,25.615,86.149
58.264,27.693,85.957
55.966,29.802,85.767
53.646,31.934,85.581
51.315,34.084,85.399
48.978,36.246,85.225
46.646,38.414,85.061
44.327,40.583,84.910
42.027,42.749,84.776
39.755,44.907,84.662
37.517,47.055,84.573
35.323,49.191,84.513
33.177,51.312,84.489
31.087,53.420,84.507
29.058,55.506,84.564
27.080,57.545,84.625
25.154,59.532,84.687
23.287,61.461,84.748
21.483,63.326,84.809
19.748,65.122,84.870
18.088,66.843,84.931
16.506,68.485,84.992
15.009,70.043,85.052
13.598,71.514,85.112
12.279,72.893,85.172
11.054,74.177,85.231
9.925,75.364,85.289
8.895,76.452,85.346
7.964,77.439,85.403
7.133,78.325,85.458
6.401,79.110,85.512
5.768,79.796,85.563
5.229,80.384,85.613
4.783,80.877,85.660
4.424,81.280,85.704
4.147,81.598,85.744
3.946,81.836,85.782
3.817,82.000,85.817
3.756,82.095,85.851
3.760,82.123,85.883
3.831,82.086,85.916
3.969,81.982,85.951
4.180,81.809,85.989
4.469,81.560,86.029
4.842,81.230,86.073
5.305,80.814,86.119
5.862,80.307,86.168
6.517,79.703,86.220
7.273,79.001,86.274
8.131,78.198,86.330
9.094,77.293,86.387
10.160,76.285,86.445
11.329,75.175,86.504
12.599,73.965,86.564
13.969,72.656,86.624
15.435,71.251,86.686
16.994,69.753,86.747
18.643,68.166,86.809
20.378,66.494,86.871
22.193,64.741,86.934
24.085,62.912,86.997
26.047,61.013,87.060
28.074,59.049,87.123
30.161,57.026,87.187
32.301,54.949,87.250
34.488,52.826,87.314
36.716,50.662,87.378
38.977,48.465,87.442
41.265,46.240,87.506
43.574,43.996,87.570
45.895,41.739,87.634
48.223,39.476,87.698
50.549,37.214,87.763
52.867,34.960,87.827
55.170,32.722,87.892
57.449,30.507,87.956
59.700,28.321,88.021
61.913,26.172,88.085
64.083,24.067,88.150
66.203,22.012,88.215
68.265,20.015,88.280
70.264,18.080,88.345
72.193,16.216,88.410
74.046,14.428,88.474
75.815,12.722,88.537
77.494,11.103,88.597
79.075,9.578,88.654
80.554,8.152,88.706
81.923,6.831,88.753
83.178,5.617,88.795
84.313,4.518,88.830
85.324,3.535,88.859
86.206,2.674,88.880
86.957,1.936,88.894
87.573,1.326,88.899
88.051,0.845,88.896
88.389,0.495,88.884
88.587,0.277,88.864
88.642,0.193,88.834
88.554,0.241,88.795
88.324,0.423,88.747
87.952,0.737,88.689
87.440,1.182,88.622
86.789,1.756,88.545
86.002,2.457,88.459
85.082,3.281,88.363
84.031,4.226,88.257
82.855,5.288,88.143
81.557,6.462,88.019
80.143,7.743,87.886
78.618,9.128,87.745
76.987,10.610,87.596
75.257,12.183,87.440
73.434,13.842,87.276
71.525,15.580,87.105
69.539,17.390,86.929
67.481,19.266,86.747
65.359,21.202,86.561
63.183,23.190,86.373
60.959,25.223,86.182
58.696,27.294,85.990
56.403,29.398,85.800
54.087,31.526,85.613
51.757,33.673,85.430
49.421,35.833,85.254
47.088,38.001,85.088
44.765,40.170,84.934
42.461,42.336,84.797
40.183,44.496,84.679
37.939,46.646,84.585
35.735,48.784,84.519
33.580,50.908,84.488
31.479,53.019,84.498
29.438,55.111,84.549
27.451,57.159,84.610
25.515,59.157,84.672
23.636,61.097,84.733
21.819,62.975,84.794
20.071,64.784,84.855
18.397,66.520,84.916
16.800,68.177,84.977
15.286,69.751,85.037
13.859,71.238,85.097
12.522,72.635,85.157
11.279,73.937,85.216
10.131,75.143,85.275
9.082,76.250,85.332
8.133,77.256,85.389
7.283,78.162,85.444
6.532,78.966,85.498
5.880,79.670,85.550
5.324,80.276,85.600
4.861,80.787,85.648
4.485,81.207,85.692
4.193,81.540,85.734
3.979,81.793,85.772
3.836,81.971,85.808
3.763,82.078,85.841
3.755,82.119,85.874
3.812,82.095,85.907
3.937,82.004,85.941
4.134,81.844,85.978
4.408,81.610,86.018
4.765,81.296,86.061
5.210,80.897,86.107
5.749,80.407,86.156
6.385,79.822,86.207
7.121,79.139,86.260
7.960,78.355,86.316
8.903,77.470,86.372
9.949,76.481,86.430
11.098,75.391,86.489
12.350,74.199,86.549
13.700,72.909,86.609
15.148,71.522,86.670
16.690,70.042,86.732
18.323,68.471,86.794
20.041,66.815,86.856
21.842,65.077,86.919
23.719,63.263,86.982
25.668,61.376,87.045
27.684,59.424,87.108
29.759,57.412,87.171
31.890,55.345,87.235
34.068,53.230,87.298
36.288,51.074,87.362
38.544,48.882,87.426
40.827,46.663,87.490
43.132,44.422,87.554
45.452,42.167,87.618
47.779,39.904,87.683
50.106,37.641,87.747
52.426,35.386,87.811
54.731,33.144,87.876
57.016,30.924,87.940
59.272,28.733,88.005
61.493,26.576,88.070
63.672,24.462,88.134
65.802,22.398,88.199
67.875,20.389,88.264
69.887,18.442,88.329
71.830,16.564,88.394
73.697,14.761,88.458
75.483,13.039,88.522
77.179,11.403,88.582
78.780,9.860,88.640
80.278,8.415,88.693
81.668,7.073,88.742
82.945,5.839,88.784
84.103,4.718,88.821
85.138,3.712,88.851
86.046,2.828,88.873
86.822,2.067,88.888
87.463,1.432,88.895
87.968,0.926,88.894
88.333,0.551,88.884
88.557,0.308,88.866
88.639,0.198,88.838
88.579,0.222,88.801
88.376,0.378,88.754
88.031,0.667,88.698
87.545,1.087,88.633
86.921,1.637,88.558
86.160,2.313,88.473
85.264,3.115,88.379
84.238,4.037,88.275
83.086,5.077,88.162
81.811,6.230,88.041
80.419,7.491,87.910
78.914,8.857,87.770
77.303,10.320,87.623
75.591,11.877,87.468
73.786,13.519,87.305
71.893,15.243,87.136
69.921,17.040,86.960
67.876,18.904,86.780
65.766,20.829,86.595
63.599,22.807,86.407
61.384,24.832,86.216
59.128,26.897,86.025
56.840,28.995,85.834
54.528,31.119,85.646
52.200,33.263,85.463
49.864,35.421,85.285
47.530,37.587,85.117
45.205,39.756,84.961
42.897,41.924,84.820
40.613,44.085,84.698
38.362,46.237,84.600
36.151,48.378,84.528
33.986,50.505,84.491
31.874,52.618,84.492
29.822,54.715,84.537
27.825,56.773,84.598
25.879,58.780,84.659
23.989,60.732,84.721
22.160,62.622,84.782
20.398,64.445,84.843
18.709,66.195,84.904
17.097,67.867,84.965
15.567,69.458,85.025
14.123,70.962,85.085
12.769,72.376,85.145
11.508,73.696,85.204
10.342,74.921,85.263
9.274,76.046,85.321
8.306,77.072,85.378
7.437,77.996,85.433
6.668,78.820,85.487
5.997,79.543,85.540
5.423,80.168,85.590
4.942,80.696,85.638
4.550,81.133,85.683
4.243,81.483,85.725
4.014,81.751,85.764
3.858,81.942,85.800
3.772,82.063,85.834
3.751,82.116,85.867
3.796,82.104,85.900
3.908,82.026,85.934
4.091,81.879,85.970
4.350,81.660,86.009
4.690,81.361,86.052
5.118,80.979,86.097
5.639,80.507,86.145
6.256,79.940,86.196
6.973,79.276,86.249
7.792,78.512,86.304
8.715,77.645,86.361
9.742,76.677,86.418
10.872,75.606,86.477
12.104,74.433,86.537
13.436,73.162,86.597
14.865,71.793,86.658
16.390,70.330,86.720
18.005,68.776,86.781
19.708,67.136,86.844
21.493,65.413,86.906
23.356,63.613,86.969
25.292,61.740,87.032
27.295,59.800,87.095
29.360,57.799,87.159
31.480,55.742,87.222
33.650,53.636,87.286
35.863,51.487,87.349
38.112,49.302,87.413
40.391,47.087,87.477
42.692,44.849,87.541
45.009,42.596,87.605
47.335,40.335,87.670
49.663,38.071,87.734
51.985,35.814,87.798
54.294,33.569,87.863
56.583,31.345,87.927
58.845,29.147,87.992
61.073,26.983,88.057
63.260,24.861,88.121
65.400,22.786,88.186
67.485,20.766,88.251
69.509,18.807,88.316
71.465,16.916,88.381
73.348,15.098,88.446
75.149,13.360,88.509
76.863,11.708,88.571
78.482,10.147,88.629
80.001,8.682,88.683
81.412,7.320,88.732
82.711,6.065,88.776
83.892,4.922,88.814
84.951,3.894,88.846
85.883,2.987,88.870
86.684,2.202,88.886
87.352,1.543,88.895
87.883,1.012,88.895
88.275,0.612,88.887
88.526,0.344,88.870
88.635,0.209,88.844
88.602,0.207,88.809
88.426,0.338,88.764
88.108,0.602,88.710
87.650,0.997,88.647
87.051,1.522,88.573
86.316,2.175,88.491
85.446,2.952,88.398
84.445,3.852,88.297
83.316,4.870,88.186
82.064,6.001,88.065
80.694,7.243,87.936
79.210,8.589,87.799
77.619,10.034,87.653
75.926,11.573,87.499
74.137,13.200,87.338
72.261,14.909,87.170
70.303,16.692,86.996
68.271,18.545,86.816
66.174,20.458,86.632
64.017,22.427,86.444
61.811,24.444,86.254
59.562,26.501,86.063
57.279,28.594,85.872
54.970,30.713,85.684
52.645,32.854,85.499
50.310,35.010,85.320
47.975,37.175,85.150
45.648,39.344,84.992
43.336,41.512,84.848
41.047,43.675,84.722
38.789,45.830,84.619
36.569,47.972,84.542
34.395,50.102,84.497
32.273,52.218,84.491
30.208,54.320,84.528
28.203,56.386,84.589
26.247,58.404,84.651
24.345,60.367,84.712
22.504,62.269,84.773
20.729,64.105,84.835
19.026,65.869,84.896
17.399,67.557,84.956
15.853,69.164,85.017
14.392,70.685,85.077
13.021,72.116,85.137
11.741,73.455,85.196
10.557,74.698,85.255
9.471,75.842,85.313
8.483,76.887,85.370
7.595,77.831,85.426
6.807,78.674,85.480
6.117,79.416,85.533
5.525,80.059,85.584
5.027,80.606,85.632
4.618,81.060,85.678
4.295,81.426,85.721
4.051,81.709,85.760
3.882,81.914,85.797
3.783,82.048,85.831
3.750,82.114,85.864
3.782,82.114,85.897
3.881,82.049,85.930
4.050,81.916,85.966
4.294,81.710,86.005
4.619,81.428,86.047
5.030,81.062,86.091
5.532,80.607,86.139
6.131,80.059,86.190
6.829,79.414,86.242
7.628,78.668,86.297
8.532,77.822,86.353
9.538,76.872,86.411
10.649,75.821,86.469
11.861,74.667,86.529
13.175,73.414,86.589
14.586,72.064,86.650
16.093,70.619,86.711
17.691,69.082,86.773
19.377,67.458,86.835
21.147,65.750,86.898
22.996,63.964,86.960
24.918,62.105,87.023
26.909,60.177,87.086
28.963,58.187,87.150
31.073,56.140,87.213
33.234,54.043,87.277
35.439,51.901,87.341
37.682,49.722,87.404
39.956,47.513,87.468
42.254,45.279,87.532
44.568,43.028,87.597
46.893,40.767,87.661
49.221,38.504,87.725
51.545,36.245,87.789
53.857,33.997,87.854
56.151,31.768,87.918
58.419,29.564,87.983
60.654,27.394,88.048
62.850,25.263,88.112
64.999,23.178,88.177
67.094,21.147,88.242
69.131,19.176,88.307
71.100,17.271,88.372
72.998,15.439,88.437
74.815,13.685,88.501
76.547,12.016,88.563
78.184,10.437,88.622
79.723,8.954,88.677
81.155,7.572,88.727
82.476,6.296,88.772
83.680,5.131,88.811
84.762,4.081,88.844
85.719,3.150,88.869
86.545,2.342,88.887
87.239,1.659,88.897
87.796,1.104,88.899
88.214,0.678,88.893
88.493,0.385,88.878
88.629,0.224,88.853
88.623,0.197,88.820
88.474,0.303,88.777
88.183,0.541,88.725
87.751,0.912,88.663
87.179,1.412,88.592
86.470,2.041,88.511
85.625,2.795,88.420
84.649,3.672,88.320
83.544,4.667,88.211
82.315,5.778,88.093
80.967,6.998,87.965
79.504,8.325,87.829
77.933,9.752,87.685
76.259,11.274,87.532
74.488,12.885,87.372
72.628,14.578,87.206
70.685,16.348,87.033
68.666,18.188,86.854
66.580,20.090,86.671
64.434,22.049,86.484
62.237,24.057,86.294
59.995,26.108,86.103
57.718,28.194,85.912
55.414,30.309,85.723
53.091,32.446,85.537
50.757,34.600,85.357
48.421,36.764,85.185
46.091,38.933,85.024
43.776,41.101,84.877
41.482,43.266,84.747
39.217,45.422,84.639
36.990,47.567,84.557
34.806,49.699,84.506
32.673,51.818,84.491
30.597,53.923,84.520
28.584,55.998,84.582
26.617,58.026,84.643
24.705,60.000,84.704
22.852,61.914,84.766
21.064,63.763,84.827
19.346,65.542,84.888
17.704,67.245,84.949
16.142,68.867,85.009
14.665,70.405,85.070
13.276,71.854,85.129
11.979,73.210,85.189
10.776,74.472,85.248
9.671,75.635,85.306
8.664,76.699,85.363
7.757,77.663,85.419
6.950,78.525,85.474
6.241,79.286,85.527
5.631,79.948,85.579
5.115,80.513,85.627
4.689,80.984,85.674
4.350,81.367,85.717
4.092,81.665,85.757
3.909,81.885,85.794
3.797,82.032,85.829
3.751,82.111,85.862
3.771,82.123,85.894
3.857,82.071,85.928
4.013,81.951,85.963
4.242,81.759,86.001
4.550,81.492,86.042
4.944,81.142,86.087
5.429,80.705,86.134
6.009,80.175,86.184
6.688,79.548,86.236
7.468,78.822,86.290
8.351,77.995,86.346
9.339,77.065,86.404
10.429,76.033,86.462
11.623,74.899,86.521
12.917,73.665,86.581
14.310,72.332,86.642
15.799,70.905,86.703
17.380,69.385,86.765
19.050,67.777,86.827
20.804,66.085,86.890
22.638,64.314,86.952
24.547,62.468,87.015
26.526,60.553,87.078
28.568,58.574,87.142
30.668,56.537,87.205
32.820,54.449,87.269
35.017,52.315,87.333
37.253,50.143,87.396
39.522,47.939,87.460
41.816,45.709,87.524
44.128,43.461,87.588
46.452,41.201,87.653
48.780,38.937,87.717
51.105,36.677,87.781
53.420,34.426,87.846
55.717,32.193,87.910
57.991,29.984,87.975
60.233,27.806,88.039
62.437,25.667,88.104
64.596,23.573,88.169
66.702,21.531,88.234
68.750,19.548,88.299
70.733,17.630,88.364
72.645,15.783,88.428
74.479,14.014,88.493
76.227,12.328,88.555
77.883,10.731,88.614
79.441,9.230,88.670
80.893,7.828,88.721
82.236,6.532,88.767
83.463,5.345,88.808
84.569,4.273,88.841
85.549,3.319,88.868
86.401,2.487,88.888
87.120,1.779,88.899
87.703,1.200,88.903
88.148,0.750,88.898
88.453,0.431,88.884
88.616,0.245,88.862
88.637,0.192,88.830
88.516,0.273,88.789
88.252,0.486,88.738
87.847,0.831,88.678
87.301,1.307,88.608
86.617,1.912,88.529
85.798,2.642,88.440
84.846,3.496,88.342
83.766,4.469,88.235
82.560,5.558,88.118
81.234,6.758,87.992
79.792,8.065,87.857
78.241,9.473,87.714
76.586,10.977,87.563
74.833,12.572,87.405
72.989,14.250,87.239
71.061,16.006,87.067
69.057,17.833,86.889
66.983,19.724,86.707
64.848,21.673,86.520
62.659,23.672,86.331
60.425,25.715,86.140
58.154,27.795,85.949
55.854,29.905,85.759
53.534,32.038,85.572
51.202,34.189,85.391
48.866,36.351,85.217
46.534,38.520,85.054
44.215,40.689,84.903
41.916,42.854,84.770
39.645,45.012,84.657
37.410,47.159,84.570
35.218,49.294,84.512
33.075,51.415,84.490
30.987,53.522,84.510
28.962,55.606,84.568
26.986,57.643,84.629
25.063,59.627,84.690
23.198,61.553,84.752
21.398,63.415,84.813
19.666,65.208,84.874
18.010,66.925,84.935
16.432,68.563,84.995
14.939,70.117,85.056
13.533,71.583,85.116
12.218,72.958,85.175
10.997,74.237,85.234
9.873,75.420,85.293
8.847,76.503,85.350
7.921,77.485,85.406
7.095,78.366,85.462
6.368,79.147,85.515
5.739,79.827,85.567
5.206,80.410,85.616
4.763,80.899,85.663
4.408,81.298,85.706
4.135,81.612,85.747
3.938,81.847,85.785
3.813,82.007,85.820
3.755,82.098,85.853
3.762,82.123,85.886
3.836,82.083,85.919
3.978,81.976,85.954
4.192,81.799,85.991
4.485,81.546,86.032
4.863,81.213,86.076
5.330,80.793,86.122
5.891,80.281,86.172
6.551,79.673,86.224
7.312,78.966,86.278
8.176,78.158,86.333
9.143,77.247,86.390
10.214,76.235,86.448
11.388,75.120,86.508
12.663,73.905,86.568
14.037,72.591,86.628
15.508,71.181,86.689
17.072,69.679,86.751
18.725,68.088,86.813
20.464,66.411,86.875
22.283,64.655,86.938
24.178,62.823,87.001
26.144,60.920,87.064
28.174,58.953,87.127
30.264,56.927,87.191
32.406,54.848,87.254
34.595,52.723,87.318
